"protein_name","mri_beta","mri_p","mri_adj_p_sig","ct1_beta","ct_p","ct_adj_p_sig","sig_both","estimate_pnpla3","p.value_pnpla3","pro_sig","estimate_tm6sf2","estimate_hsd17b13","p.value_tm6sf2","p.value_hsd17b13","t_sig","h_sig","gene_description","Liver","Expression_Category","level","estimate_hcc","p.value_hcc","estimate_cirr","p.value_cirr","CellType","enriched","estimate_bmi","p.value_bmi","estimate_alc","p.value_alc"
"acvrl1",0.101001942900149,9.24285131653306e-13,"yes",0.106163469527932,3.08828341101537e-11,"yes","yes",-0.00204992206729454,0.442504619352631,"no",-0.000710843741072946,0.002684393662781,0.675689743071562,0.347418640632186,"no","no","This gene encodes a type I cell-surface receptor for the TGF-beta superfamily of ligands.
It shares with other type I receptors a high degree of similarity in serine-threonine kinase subdomains,
a glycine- and serine-rich region (called the GS domain) preceding the kinase domain,
and a short C-terminal tail.
The encoded protein,
sometimes termed ALK1,
shares similar domain structures with other closely related ALK or activin receptor-like kinase proteins that form a subfamily of receptor serine/threonine kinases.
Mutations in this gene are associated with hemorrhagic telangiectasia type 2,
also known as Rendu-Osler-Weber syndrome 2.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: CDS exon combination: ERR279862.3895.1,
DRR138524.1149098.1 [ECO:0000331]; RNAseq introns: single sample supports all introns SAMEA1966682,
SAMEA1968540 [ECO:0000348].",1.41503,"Broadly expressed","low",0.660040370645988,2.13568083456142e-08,0.67905027675218,4.49875545902893e-24,"Periportal_LSECs","EC-enriched",0.903956110940333,7.31217155845045e-322,-0.0387582449333755,1.2903537868776e-13
"acy1",0.380759310683188,9.05495369346372e-172,"yes",0.247828543503818,4.10893979349398e-55,"yes","yes",0.0251830339786133,4.63671232579565e-21,"yes",0.0106102944569695,-0.0070481530948015,4.6188930029091e-10,0.0138343542340405,"yes","no","This gene encodes a cytosolic,
homodimeric,
zinc-binding enzyme that catalyzes the hydrolysis of acylated L-amino acids to L-amino acids and an acyl group,
and has been postulated to function in the catabolism and salvage of acylated amino acids.
This gene is located on chromosome 3p21.1,
a region reduced to homozygosity in small-cell lung cancer (SCLC),
and its expression has been reported to be reduced or undetectable in SCLC cell lines and tumors.
The amino acid sequence of human aminoacylase-1 is highly homologous to the porcine counterpart,
and this enzyme is the first member of a new family of zinc-binding enzymes.
Mutations in this gene cause aminoacylase-1 deficiency,
a metabolic disorder characterized by central nervous system defects and increased urinary excretion of N-acetylated amino acids.
Alternative splicing of this gene results in multiple transcript variants.
Read-through transcription also exists between this gene and the upstream ABHD14A (abhydrolase domain containing 14A) gene,
as represented in GeneID:100526760.
A related pseudogene has been identified on chromosome 18.
[provided by RefSeq,
Nov 2010].",125.591,"Broadly expressed","medium-high",0.750692369329226,6.85727366794237e-11,1.00924715241704,1.80345018765173e-52,"Hepatocyte_6","Hepatocyte-enriched",1.52843199873244,7.31217155845045e-322,0.138897517233238,2.27384737145287e-151
"acy3",0.0429911345153805,0.000330615592867117,"no",0.0502407368687659,0.000189660247732659,"no","no",0.014587180267758,1.21687425066829e-08,"yes",0.00216068482690141,-0.00405525482165684,0.184994745828448,0.138975620856492,"no","no","",21.5473,"Broadly expressed","medium-low",0.388666647903323,0.000668307142778806,0.480829748113496,1.59258064179668e-13,"Hepatocyte_3","Hepatocyte-enriched",0.371932840036336,7.06884732048001e-71,0.00522276022378642,0.294136152179793
"acyp1",0.0514715313695183,2.16296877670969e-05,"no",0.0172107393532687,0.20598792649344,"no","no",-0.00338675247200962,0.185054382948986,"no",0.000272862162193589,0.00121563718437278,0.866784102221716,0.656703730576083,"no","no","This gene is a member of the acylphosphatase family.
The encoded protein is a small cytosolic enzyme that catalyzes the hydrolysis of the carboxyl-phosphate bond of acylphosphates.
Two isoenzymes have been isolated and described based on their tissue localization: erythrocyte (common) type acylphosphatase encoded by this gene,
and muscle type acylphosphatase.
Alternative splicing results in multiple transcript variants.
[provided by RefSeq,
Oct 2014].",2.05825,"Broadly expressed","low",0.0275267721445546,0.805240210744912,-0.12578259426253,0.0514706433324677,"Erythroid_Cells","Immune-enriched",0.24360484360578,1.68667867603835e-31,-0.0191137121288441,0.000130517403386686
"ada",0.0729260896333497,3.51667533848143e-08,"yes",0.0672590995516288,6.91179709395495e-06,"yes","yes",0.00422062018231203,0.100514264898196,"no",5.16661198105379e-05,-0.00221615989687811,0.974804497937965,0.420405486293043,"no","no","This gene encodes an enzyme that catalyzes the hydrolysis of adenosine to inosine in the purine catabolic pathway.
Various mutations have been described for this gene and have been linked to human diseases related to impaired immune function such as severe combined immunodeficiency disease (SCID) which is the result of a deficiency in the ADA enzyme.
In ADA-deficient individuals there is a marked depletion of T,
B,
and NK lymphocytes,
and consequently,
a lack of both humoral and cellular immunity.
Conversely,
elevated levels of this enzyme are associated with congenital hemolytic anemia.
[provided by RefSeq,
Sep 2019].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: BC040226.1,
X02994.1 [ECO:0000332]; RNAseq introns: mixed sample support SAMEA1965299,
SAMEA1966682 [ECO:0006172].
 RefSeq Attributes: MANE Ensembl match: ENST00000372874.9/ ENSP00000361965.4; RefSeq Select criteria: based on conservation,
expression,
longest protein.",2.01654,"Broadly expressed","low",0.414325034489016,0.000211873750446941,0.523305202661944,5.58876572526214e-16,"gamma-delta_T_Cells_1","Immune-enriched",0.45484365142858,2.19714803613771e-104,-0.0104049976795234,0.038367423985213
"ada2",-0.000536999731408729,0.969563601505844,"no",0.112170062229591,1.09714292837816e-12,"yes","no",0.0203620160899346,5.2270923523749e-15,"yes",0.00398844697144884,-0.00834651884668744,0.0161248201126573,0.00274740691652656,"no","no","This gene encodes a member of a subfamily of the adenosine deaminase protein family.
The encoded protein is one of two adenosine deaminases found in humans,
which regulate levels of the signaling molecule,
adenosine.
The encoded protein is secreted from monocytes undergoing differentiation and may regulate cell proliferation and differentiation.
This gene may be responsible for some of the phenotypic features associated with cat eye syndrome.
Alternative splicing results in multiple transcript variants.
[provided by RefSeq,
Aug 2013].",-9,"Not available","Not available",0.786282936030297,3.98737738592313e-12,0.946643304079673,4.89274457360463e-49,NA,NA,0.475198139223956,6.55032259482876e-111,-0.129916861333813,8.06901511636844e-147
"adam12",0.0722600734162326,9.7215269834891e-10,"yes",0.0654463832829776,8.23586866837157e-07,"yes","yes",-0.000267036882592887,0.91706144882529,"no",0.00118985479322294,0.00179938496119265,0.466044419941888,0.512073598004347,"no","no","This gene encodes a member of a family of proteins that are structurally related to snake venom disintegrins and have been implicated in a variety of biological processes involving cell-cell and cell-matrix interactions,
including fertilization,
muscle development,
and neurogenesis.
Expression of this gene has been used as a maternal serum marker for pre-natal development.
Alternative splicing results in multiple transcript variants encoding different isoforms.
Shorter isoforms are secreted,
while longer isoforms are membrane-bound form.
[provided by RefSeq,
Jan 2014].",0.0542775,"Not expressed in liver","not expressed",0.307877521678674,0.00614295887045637,0.362495723258617,1.40821286156809e-08,"Central_venous_LSECs","EC-enriched",0.970879781485034,7.31217155845045e-322,0.00836022138776989,0.0925069663197735
"adam15",-0.0527063532532347,8.57402707915611e-05,"no",-0.0273771952356475,0.0680050470290239,"no","no",0.0139424119368605,5.66801311301323e-08,"yes",0.00446722950061197,-0.00221815365443724,0.00628877099569096,0.419740902427998,"no","no","The protein encoded by this gene is a member of the ADAM (a disintegrin and metalloproteinase) protein family.
ADAM family members are type I transmembrane glycoproteins known to be involved in cell adhesion and proteolytic ectodomain processing of cytokines and adhesion molecules.
This protein contains multiple functional domains including a zinc-binding metalloprotease domain,
a disintegrin-like domain,
as well as a EGF-like domain.
Through its disintegrin-like domain,
this protein specifically interacts with the integrin beta chain,
beta 3.
It also interacts with Src family protein-tyrosine kinases in a phosphorylation-dependent manner,
suggesting that this protein may function in cell-cell adhesion as well as in cellular signaling.
Multiple alternatively spliced transcript variants encoding distinct isoforms have been observed.
[provided by RefSeq,
Jul 2008].",11.8022,"Broadly expressed","medium-low",0.554006749971806,6.99439343817645e-07,0.661415001431928,3.44100025099908e-25,"Portal_endothelial_Cells","EC-enriched",-0.184857331933418,1.23292927951592e-18,0.0110056951255549,0.02789784164838
"adam22",0.0308803464686821,0.0305244948597533,"no",0.0507001738491429,0.00167628276360197,"no","no",0.00544287531907231,0.035632412122499,"no",0.000393406724849217,0.00260945751578544,0.811440710286931,0.346634082327983,"no","no","This gene encodes a member of the ADAM (a disintegrin and metalloprotease domain) family.
Members of this family are membrane-anchored proteins structurally related to snake venom disintegrins,
and have been implicated in a variety of biological processes involving cell-cell and cell-matrix interactions,
including fertilization,
muscle development,
and neurogenesis.
Unlike other members of the ADAM protein family,
the protein encoded by this gene lacks metalloprotease activity since it has no zinc-binding motif.
This gene is highly expressed in the brain and may function as an integrin ligand in the brain.
In mice,
it has been shown to be essential for correct myelination in the peripheral nervous system.
Alternative splicing results in several transcript variants.[provided by RefSeq,
Dec 2010].",0.0815346,"Not expressed in liver","not expressed",0.189289838189132,0.0941044840019529,0.0310666793226343,0.632400147730959,"gamma-delta_T_Cells_2","Immune-enriched",0.519973093158974,7.34119791010737e-134,-0.158861373283192,4.22358611267197e-221
"adam23",-0.0280410311741349,0.0390178847619585,"no",0.0140512131578073,0.360090067202863,"no","no",0.00399628725481723,0.1193849150926,"no",-0.000518373412101516,0.00136795906285456,0.750981816679401,0.618432031931543,"no","no","This gene encodes a member of the ADAM (a disintegrin and metalloprotease domain) family.
Members of this family are membrane-anchored proteins structurally related to snake venom disintegrins and have been implicated in a variety of biological processes involving cell-cell and cell-matrix interactions,
including fertilization,
muscle development,
and neurogenesis.
It is reported that inactivation of this gene is associated with tumorigenesis in human cancers.
[provided by RefSeq,
May 2013].",0.100346,"Not expressed in liver","not expressed",0.229929406738602,0.0398305355034154,0.0628161272178676,0.32673762923147,"alpha-beta_T_Cells","Immune-enriched",0.0654748292754202,0.00179540647872565,-0.103471230882635,3.67523376715706e-95
"adam8",0.114374193058218,1.68874378261705e-16,"yes",0.18524464205103,1.26514194323034e-32,"yes","yes",0.00578761572337825,0.0239486503839308,"no",0.00026751674881029,-0.00395783778768528,0.869768902158202,0.149120571284148,"no","no","This gene encodes a member of the ADAM (a disintegrin and metalloprotease domain) family.
Members of this family are membrane-anchored proteins structurally related to snake venom disintegrins,
and have been implicated in a variety of biological processes involving cell-cell and cell-matrix interactions,
including fertilization,
muscle development,
and neurogenesis.
The protein encoded by this gene may be involved in cell adhesion during neurodegeneration,
and it is thought to be a target for allergic respiratory diseases,
including asthma.
Alternative splicing results in multiple transcript variants.
[provided by RefSeq,
Aug 2009].",5.73768,"Broadly expressed","low",0.716359900308907,1.22911277360523e-10,0.648336730974917,3.47202094965168e-24,"gamma-delta_T_Cells_1","Immune-enriched",0.897445863620779,7.31217155845045e-322,-0.0961955642308242,2.37374154394402e-82
"adam9",0.00692954202072139,0.563151068280603,"no",0.0231396841109711,0.083722508363436,"no","no",0.00345295542436995,0.180851531551274,"no",0.00110640042551264,-0.000535634324350663,0.500586686084291,0.84622290734257,"no","no","This gene encodes a member of the ADAM (a disintegrin and metalloprotease domain) family.
Members of this family are membrane-anchored proteins structurally related to snake venom disintegrins,
and have been implicated in a variety of biological processes involving cell-cell and cell-matrix interactions,
including fertilization,
muscle development,
and neurogenesis.
The protein encoded by this gene interacts with SH3 domain-containing proteins,
binds mitotic arrest deficient 2 beta protein,
and is also involved in TPA-induced ectodomain shedding of membrane-anchored heparin-binding EGF-like growth factor.
Several alternatively spliced transcript variants have been identified for this gene.
[provided by RefSeq,
Jul 2010].",3.38938,"Broadly expressed","low",0.54059176036803,3.07368351388241e-06,0.448175405179396,1.06670109401865e-11,"Non-inflammatory_Macrophage","Immune-enriched",0.405020536799455,1.53432568038951e-82,-0.0138931895097254,0.0055484247995945
